order_id,customer_id,product_id,color_id,quantity,order_date,order_status,shipping_method,payment_method,total_price
ORDT54ACE0F9C8,CSTMFAE50,ETWS15E214,ECLR55CFF5,3,2025-01-25,Selesai,JNE,BNI,681150
ORDT54ACE0F9C8,CSTMFAE50,ETWS0C0E22,ECLRF96ACE,2,2025-01-25,Selesai,JNE,BNI,321100
ORDT54ACE0F9C8,CSTMFAE50,ETWS7691B6,ECLR952ECF,2,2025-01-25,Selesai,JNE,BNI,179000
ORDTC87FC79549,CSTM433F1,ETWSCC736B,ECLRB4934C,3,2024-07-04,Selesai,JNE,DANA,1287000
ORDTC87FC79549,CSTM433F1,ETWS8C5F69,ECLRAC652C,1,2024-07-04,Selesai,JNE,DANA,449000
ORDTC87FC79549,CSTM433F1,ETWSA67718,ECLRF96ACE,2,2024-07-04,Selesai,JNE,DANA,898000
ORDT2CF2AB5105,CSTM3A32D,ETWS7C75AA,ECLR972714,3,2025-02-09,Selesai,SiCepat,Mandiri,357000
ORDT1F63344B3C,CSTM7DDF9,ETWS147D3F,ECLRCC01E6,2,2024-05-26,Selesai,J&T,DANA,488600
ORDT1F63344B3C,CSTM7DDF9,ETWS64CBD3,ECLR2C2AD1,3,2024-05-26,Selesai,J&T,DANA,255000
ORDT44808AE63D,CSTM9E1C8,ETWSE327E6,ECLRAB262D,1,2024-06-04,Selesai,JNE,BCA,275080
ORDT44808AE63D,CSTM9E1C8,ETWS354FFC,ECLR9BAF23,3,2024-06-04,Selesai,JNE,BCA,255000
ORDT5D12111193,CSTMB0F54,ETWS20F48E,ECLREAF723,2,2024-05-09,Selesai,SiCepat,Mandiri,618000
ORDTDA6C3A0D89,CSTM6D595,ETWS64CBD3,ECLR2C2AD1,1,2024-10-29,Selesai,SiCepat,DANA,85000
ORDTDA6C3A0D89,CSTM6D595,ETWS18BC3C,ECLR64CBE6,2,2024-10-29,Selesai,SiCepat,DANA,700700
ORDT849B929301,CSTMD10AB,ETWS429354,ECLR739363,1,2024-02-09,Selesai,J&T,BNI,249000
ORDT3B0C4C9B0B,CSTM5388B,ETWS1635E3,ECLR215F47,1,2024-01-21,Selesai,SiCepat,DANA,199000
ORDT3B0C4C9B0B,CSTM5388B,ETWS8A3FA6,ECLRAC652C,2,2024-01-21,Selesai,SiCepat,DANA,170000
ORDT3B0C4C9B0B,CSTM5388B,ETWSD222F2,ECLRAC652C,3,2024-01-21,Selesai,SiCepat,DANA,1047000
ORDT0FE7BCD402,CSTM3DC60,ETWS11DABC,ECLREC6E8E,3,2024-01-28,Selesai,J&T,DANA,470250
ORDT0FE7BCD402,CSTM3DC60,ETWS42C680,ECLR55CFF5,3,2024-01-28,Selesai,J&T,DANA,477000
ORDT53FFF84322,CSTMA31A0,ETWSD96432,ECLREAF723,2,2024-05-24,Selesai,JNE,BCA,858000
ORDT53FFF84322,CSTMA31A0,ETWS91D914,ECLRAA7362,1,2024-05-24,Selesai,JNE,BCA,474050
ORDT7DC8F3B624,CSTM9C59F,ETWS3F526B,ECLRAC7B95,1,2024-05-18,Selesai,JNE,BNI,161400
ORDTA0ABAE388B,CSTM8B318,ETWS42C680,ECLR55CFF5,3,2024-09-06,Selesai,SiCepat,GoPay,477000
ORDTA0ABAE388B,CSTM8B318,ETWS093D85,ECLRAC652C,2,2024-09-06,Selesai,SiCepat,GoPay,369000
ORDTA0ABAE388B,CSTM8B318,ETWSB74AEA,ECLR972714,2,2024-09-06,Selesai,SiCepat,GoPay,558000
ORDT714B134052,CSTM1A251,ETWSF98833,ECLR20695F,1,2024-01-14,Selesai,JNE,GoPay,129000
ORDTC5F02A1C19,CSTM9DA58,ETWSDE6472,ECLR972714,3,2024-07-04,Selesai,JNE,BCA,313500
ORDTC5F02A1C19,CSTM9DA58,ETWS4D61EB,ECLR20695F,2,2024-07-04,Selesai,JNE,BCA,398000
ORDTD6B4542922,CSTM5A3C5,ETWS8C5F69,ECLRAC652C,3,2024-01-14,Selesai,J&T,Mandiri,1347000
ORDTD6B4542922,CSTM5A3C5,ETWSDFB723,ECLR417205,1,2024-01-14,Selesai,J&T,Mandiri,429000
ORDT46D500DD62,CSTM03479,ETWSA7F69E,ECLR20695F,2,2024-08-07,Selesai,SiCepat,BCA,438000
ORDT46D500DD62,CSTM03479,ETWS5EDD75,ECLRAC652C,3,2024-08-07,Selesai,SiCepat,BCA,261450
ORDTF5F4F33C0F,CSTM63F30,ETWS6D8C3D,ECLR4CEC72,1,2024-12-14,Selesai,SiCepat,DANA,129000
ORDTF5F4F33C0F,CSTM63F30,ETWSE4F858,ECLR1108AE,1,2024-12-14,Selesai,SiCepat,DANA,272300
ORDTF5F4F33C0F,CSTM63F30,ETWS9C7981,ECLRB4934C,2,2024-12-14,Selesai,SiCepat,DANA,558000
ORDT26F69EC145,CSTMA0D8C,ETWS9B8B2E,ECLR0D30B9,3,2024-05-23,Selesai,JNE,COD,537000
ORDTD0B72D3FC2,CSTM24237,ETWS185CED,ECLRAC652C,2,2025-01-01,Selesai,J&T,GoPay,898000
ORDTD0B72D3FC2,CSTM24237,ETWS27916F,ECLR215F47,3,2025-01-01,Selesai,J&T,GoPay,223500
ORDTA0867D7DCB,CSTM7B86A,ETWSB35690,ECLRAC652C,3,2024-01-07,Selesai,JNE,BCA,485550
ORDTE462871A7B,CSTM59D4D,ETWS4925F2,ECLRAC652C,3,2024-07-01,Selesai,JNE,GoPay,262800
ORDTE462871A7B,CSTM59D4D,ETWSE145E1,ECLR20695F,1,2024-07-01,Selesai,JNE,GoPay,199000
ORDT7234E90DBE,CSTM5AEA4,ETWSAAEB9B,ECLRAC652C,3,2024-02-13,Selesai,JNE,DANA,1707150
ORDTEBF2562FAE,CSTM4318C,ETWS766811,ECLRAC652C,3,2025-02-12,Selesai,JNE,BNI,583050
ORDTEBF2562FAE,CSTM4318C,ETWS7EEC0B,ECLRAC652C,1,2025-02-12,Selesai,JNE,BNI,39000
ORDTEBF2562FAE,CSTM4318C,ETWSBCD4D6,ECLREC6E8E,1,2025-02-12,Selesai,JNE,BNI,170050
ORDT1FEFDC67A8,CSTM318CB,ETWS048321,ECLREAF723,3,2024-12-10,Selesai,SiCepat,OVO,1167000
ORDT1FEFDC67A8,CSTM318CB,ETWSD7FC0C,ECLRAC652C,2,2024-12-10,Selesai,SiCepat,OVO,418000
ORDT1FEFDC67A8,CSTM318CB,ETWS2837EF,ECLR215F47,1,2024-12-10,Selesai,SiCepat,OVO,275000
ORDTD7EE40B4FA,CSTMA6521,ETWSCB253C,ECLR215F47,1,2024-04-20,Selesai,JNE,COD,272300
ORDTD7EE40B4FA,CSTMA6521,ETWS8A00AB,ECLRAB262D,3,2024-04-20,Selesai,JNE,COD,1287000
ORDTD7EE40B4FA,CSTMA6521,ETWS89F602,ECLRAC652C,3,2024-04-20,Selesai,JNE,COD,718800
ORDT8779935D8D,CSTM24889,ETWS58F1ED,ECLRA39C8D,1,2025-01-07,Selesai,J&T,BRI,99000
ORDT2BC0DF2E8B,CSTM41114,ETWS5C6490,ECLRAC652C,1,2025-02-04,Selesai,JNE,GoPay,174500
ORDT2BC0DF2E8B,CSTM41114,ETWSEE4EB9,ECLR215F47,1,2025-02-04,Selesai,JNE,GoPay,159500
ORDT2BC0DF2E8B,CSTM41114,ETWSD2F5F0,ECLR1108AE,3,2025-02-04,Selesai,JNE,GoPay,897000
ORDT278E232F06,CSTM6F457,ETWSF25249,ECLRAC652C,2,2024-03-28,Selesai,JNE,DANA,625100
ORDT278E232F06,CSTM6F457,ETWSE9C84F,ECLR4CEC72,1,2024-03-28,Selesai,JNE,DANA,199000
ORDT278E232F06,CSTM6F457,ETWS1362A3,ECLREC6E8E,3,2024-03-28,Selesai,JNE,DANA,1515240
ORDT5DA563AE6D,CSTM8C8BC,ETWS69678C,ECLR1108AE,3,2024-11-29,Selesai,JNE,COD,1849650
ORDT5DA563AE6D,CSTM8C8BC,ETWSA3ABAE,ECLRAC652C,1,2024-11-29,Selesai,JNE,COD,279000
ORDT976124C18B,CSTM25F8F,ETWS0BEE0B,ECLR4CEC72,2,2024-08-19,Selesai,JNE,GoPay,358000
ORDT00246C0900,CSTM3AFF2,ETWS0B358B,ECLRAC652C,2,2024-01-19,Selesai,J&T,BCA,329000
ORDT479AC5D826,CSTMF87AB,ETWS01B92D,ECLRF96ACE,3,2025-01-29,Selesai,J&T,BNI,837000
ORDT479AC5D826,CSTMF87AB,ETWS97A4DF,ECLRAC652C,2,2025-01-29,Selesai,J&T,BNI,1999998
ORDT4ADEFDCF7B,CSTMB3294,ETWS09ECC7,ECLR5E4A65,1,2025-02-22,Dikirim,J&T,BRI,616550
ORDT424091441B,CSTMC2937,ETWS043689,ECLREC6E8E,2,2024-11-28,Selesai,J&T,OVO,343200
ORDT424091441B,CSTMC2937,ETWSB21454,ECLRB4934C,1,2024-11-28,Selesai,J&T,OVO,199000
ORDT1498002753,CSTMAEB0E,ETWSE7A5A1,ECLR64CBE6,2,2024-02-27,Selesai,SiCepat,OVO,958000
ORDT1498002753,CSTMAEB0E,ETWSE9C84F,ECLR4CEC72,1,2024-02-27,Selesai,SiCepat,OVO,199000
ORDT758DF0F4BB,CSTM81EB6,ETWS193F00,ECLRAC652C,2,2024-10-22,Selesai,SiCepat,DANA,442800
ORDT758DF0F4BB,CSTM81EB6,ETWS9E7355,ECLRAC652C,2,2024-10-22,Selesai,SiCepat,DANA,398000
ORDT758DF0F4BB,CSTM81EB6,ETWS891660,ECLR55CFF5,2,2024-10-22,Selesai,SiCepat,DANA,898000
ORDT2945DCD72C,CSTMB70E3,ETWS0FEC58,ECLRAC652C,2,2024-03-25,Selesai,JNE,BRI,858000
ORDT82C26AC1B9,CSTMC8B47,ETWS6B7895,ECLRB4934C,2,2024-11-27,Selesai,JNE,COD,258000
ORDT1C7AE7F96C,CSTMEB380,ETWS788D41,ECLR138E5E,2,2024-10-03,Selesai,SiCepat,BCA,306600
ORDT1C7AE7F96C,CSTMEB380,ETWS0ED45D,ECLR20695F,3,2024-10-03,Selesai,SiCepat,BCA,477000
ORDT29AFF89591,CSTMA61F9,ETWSCF1E10,ECLRF96ACE,1,2024-05-25,Selesai,JNE,BCA,249000
ORDT29AFF89591,CSTMA61F9,ETWS1635E3,ECLR215F47,1,2024-05-25,Selesai,JNE,BCA,199000
ORDT29AFF89591,CSTMA61F9,ETWSAFD4E4,ECLRE6DDC0,3,2024-05-25,Selesai,JNE,BCA,87000
ORDT8E8F89AC27,CSTM2AF57,ETWSDE6472,ECLR972714,1,2025-02-04,Selesai,JNE,BRI,104500
ORDT8E8F89AC27,CSTM2AF57,ETWS6B7895,ECLRB4934C,2,2025-02-04,Selesai,JNE,BRI,258000
ORDT7C1D742F49,CSTM3F14B,ETWS97A4DF,ECLRAC652C,3,2025-02-06,Selesai,JNE,BRI,2999997
ORDTD58277BED0,CSTM01844,ETWSE327E6,ECLRAB262D,1,2024-11-10,Selesai,JNE,GoPay,275080
ORDTD58277BED0,CSTM01844,ETWS1362A3,ECLREC6E8E,3,2024-11-10,Selesai,JNE,GoPay,1515240
ORDTD58277BED0,CSTM01844,ETWS580551,ECLR9478A0,1,2024-11-10,Selesai,JNE,GoPay,349000
ORDT7CFDBC927B,CSTM058A6,ETWSEB97AA,ECLRAC652C,3,2024-01-04,Selesai,JNE,BRI,2077650
ORDT7CFDBC927B,CSTM058A6,ETWSAFD4E4,ECLRE6DDC0,2,2024-01-04,Selesai,JNE,BRI,58000
ORDT7CFDBC927B,CSTM058A6,ETWS269B95,ECLRAC652C,2,2024-01-04,Selesai,JNE,BRI,815100
ORDT4376A8D678,CSTMDA576,ETWS429354,ECLR739363,1,2024-11-28,Selesai,SiCepat,DANA,249000
ORDT4EB4F3F0A8,CSTM79D90,ETWS9B8B2E,ECLR0D30B9,3,2024-05-11,Selesai,J&T,BNI,537000
ORDT4EB4F3F0A8,CSTM79D90,ETWSE327E6,ECLRAB262D,1,2024-05-11,Selesai,J&T,BNI,275080
ORDTE2C2CE2DBC,CSTMB9CAB,ETWS80D7CD,ECLRAB262D,3,2024-11-13,Selesai,SiCepat,BCA,1279650
ORDT6E1FEEF314,CSTMFE43B,ETWS3F526B,ECLRAC7B95,2,2025-01-04,Selesai,SiCepat,BRI,322800
ORDTDF9B265F7B,CSTMBED66,ETWSCC736B,ECLRB4934C,3,2024-06-08,Selesai,SiCepat,BRI,1287000
ORDT26A715BD6D,CSTMC4A15,ETWSE6CE28,ECLR5E4A65,3,2024-03-13,Selesai,JNE,DANA,1507650
ORDT04F378F5B6,CSTM00B60,ETWSF636AB,ECLR5E4A65,1,2024-03-04,Selesai,SiCepat,COD,199000
ORDT04F378F5B6,CSTM00B60,ETWS0B358B,ECLRAC652C,3,2024-03-04,Selesai,SiCepat,COD,493500
ORDTADCAA98CBA,CSTM874B1,ETWSC031A7,ECLR20695F,1,2024-02-16,Selesai,J&T,DANA,141550
ORDTADCAA98CBA,CSTM874B1,ETWSC15EE8,ECLRAC652C,2,2024-02-16,Selesai,J&T,DANA,958000
ORDTADCAA98CBA,CSTM874B1,ETWSCFDEAF,ECLRAC652C,1,2024-02-16,Selesai,J&T,DANA,144000
ORDTFF5F17A94A,CSTM5915A,ETWSD583D5,ECLRAB262D,2,2024-11-20,Selesai,J&T,DANA,648700
ORDT7A060D1B3A,CSTMF33C5,ETWS87B36D,ECLR8D3E15,2,2024-09-15,Selesai,J&T,COD,978000
ORDT7A060D1B3A,CSTMF33C5,ETWS766811,ECLRAC652C,2,2024-09-15,Selesai,J&T,COD,388700
ORDT36F8FD8232,CSTMC537B,ETWSDBCA47,ECLRAC652C,1,2024-03-28,Selesai,SiCepat,GoPay,279000
ORDTCC0EF0FCDD,CSTMCB960,ETWSAAEB9B,ECLRAC652C,1,2024-02-26,Selesai,JNE,BNI,569050
ORDTCC0EF0FCDD,CSTMCB960,ETWSB74AEA,ECLR972714,2,2024-02-26,Selesai,JNE,BNI,558000
ORDT3AFA30227D,CSTME989B,ETWS269B95,ECLRAC652C,3,2024-06-25,Selesai,JNE,DANA,1222650
ORDT3AFA30227D,CSTME989B,ETWSB0A30D,ECLREC6E8E,3,2024-06-25,Selesai,JNE,DANA,1287000
ORDT734F2744D3,CSTMB6BCB,ETWSEF06D1,ECLRAC652C,2,2024-11-01,Selesai,SiCepat,Mandiri,153300
ORDT734F2744D3,CSTMB6BCB,ETWS3726B0,ECLRAC652C,2,2024-11-01,Selesai,SiCepat,Mandiri,78000
ORDT734F2744D3,CSTMB6BCB,ETWS13A08B,ECLRAC652C,2,2024-11-01,Selesai,SiCepat,Mandiri,478000
ORDT8B2392B70E,CSTM7E859,ETWS7924EC,ECLRAC652C,1,2024-11-27,Selesai,JNE,OVO,221400
ORDT8B2392B70E,CSTM7E859,ETWSAA1D9A,ECLRAC652C,1,2024-11-27,Selesai,JNE,OVO,199500
ORDTF3A74EBF37,CSTM80279,ETWS488936,ECLRAA7362,3,2025-02-10,Selesai,JNE,DANA,927000
ORDTF3A74EBF37,CSTM80279,ETWS147D3F,ECLRCC01E6,3,2025-02-10,Selesai,JNE,DANA,732900
ORDTF3A74EBF37,CSTM80279,ETWS9E7355,ECLRAC652C,3,2025-02-10,Selesai,JNE,DANA,597000
ORDTEFC54F5089,CSTMB34C3,ETWSF8003C,ECLRAB262D,1,2024-07-09,Selesai,J&T,GoPay,616550
ORDTCEF1674640,CSTM1B79E,ETWSDD91D3,ECLRAC7B95,2,2025-02-02,Selesai,JNE,BCA,98000
ORDTCEF1674640,CSTM1B79E,ETWS42C680,ECLR55CFF5,3,2025-02-02,Selesai,JNE,BCA,477000
ORDTCEF1674640,CSTM1B79E,ETWS97A4DF,ECLRAC652C,1,2025-02-02,Selesai,JNE,BCA,999999
ORDT3155E519CF,CSTM5496E,ETWSD2F5F0,ECLR1108AE,1,2024-07-10,Selesai,J&T,GoPay,299000
ORDT3155E519CF,CSTM5496E,ETWSB88758,ECLRAC652C,2,2024-07-10,Selesai,J&T,GoPay,330000
ORDT3155E519CF,CSTM5496E,ETWSA86E4D,ECLRF96ACE,3,2024-07-10,Selesai,J&T,GoPay,313500
ORDTCC90B5114B,CSTM114FB,ETWSAA2917,ECLR417205,2,2024-01-11,Selesai,J&T,DANA,334400
ORDTCC90B5114B,CSTM114FB,ETWSB88758,ECLRAC652C,2,2024-01-11,Selesai,J&T,DANA,330000
ORDTCAEEF18037,CSTMF747F,ETWS48EAB0,ECLR20695F,2,2024-05-05,Selesai,SiCepat,COD,858000
ORDTA26DADF5A7,CSTMCA9F4,ETWS32F890,ECLR739363,1,2024-02-13,Selesai,JNE,GoPay,199200
ORDT3DB028EC93,CSTMD205B,ETWSCCC2AE,ECLRAC652C,1,2024-12-01,Selesai,J&T,Mandiri,99500
ORDT3DB028EC93,CSTMD205B,ETWS1362A3,ECLREC6E8E,2,2024-12-01,Selesai,J&T,Mandiri,1010160
ORDT3DB028EC93,CSTMD205B,ETWS7B72E4,ECLRAC652C,2,2024-12-01,Selesai,J&T,Mandiri,605360
ORDT85D0BE64D8,CSTM6230A,ETWS18BC3C,ECLR64CBE6,1,2025-01-09,Selesai,SiCepat,GoPay,350350
ORDT646C97F714,CSTMC1DE8,ETWSC5A05E,ECLR9BAF23,1,2024-04-15,Selesai,JNE,GoPay,439000
ORDT646C97F714,CSTMC1DE8,ETWSCCC2AE,ECLRAC652C,2,2024-04-15,Selesai,JNE,GoPay,199000
ORDTD3770130D4,CSTMDDE17,ETWS8A3DEA,ECLRAC652C,3,2024-04-23,Selesai,SiCepat,Mandiri,795000
ORDT840AA56BAD,CSTM15D41,ETWSE327E6,ECLRAB262D,1,2024-07-23,Selesai,SiCepat,BNI,275080
ORDT840AA56BAD,CSTM15D41,ETWS62FACA,ECLR739363,3,2024-07-23,Selesai,SiCepat,BNI,657000
ORDT840AA56BAD,CSTM15D41,ETWSEFFE8E,ECLR5E4A65,2,2024-07-23,Selesai,SiCepat,BNI,340100
ORDT19456EBC34,CSTMFA7B1,ETWSDD7EA1,ECLREC6E8E,3,2025-01-22,Selesai,SiCepat,OVO,681150
ORDT19456EBC34,CSTMFA7B1,ETWSDCEBE2,ECLR972714,1,2025-01-22,Selesai,SiCepat,OVO,616550
ORDT85567D4B5E,CSTM88813,ETWSF8003C,ECLRAB262D,1,2024-12-05,Selesai,SiCepat,BCA,616550
ORDT85567D4B5E,CSTM88813,ETWS8A3FA6,ECLRAC652C,1,2024-12-05,Selesai,SiCepat,BCA,85000
ORDT85567D4B5E,CSTM88813,ETWSCDA7C0,ECLR8D3E15,1,2024-12-05,Selesai,SiCepat,BCA,249000
ORDT1E03734399,CSTMDE636,ETWSCE3C05,ECLRA39C8D,3,2024-08-18,Selesai,JNE,BNI,567000
ORDT1E03734399,CSTMDE636,ETWSA65653,ECLRA39C8D,1,2024-08-18,Selesai,JNE,BNI,439000
ORDT1E03734399,CSTMDE636,ETWS6B9AAC,ECLRA39C8D,2,2024-08-18,Selesai,JNE,BNI,598000
ORDTEB079D1C71,CSTM6F096,ETWSEBD59A,ECLR1108AE,1,2024-07-31,Selesai,J&T,OVO,299000
ORDTE58561D59A,CSTM83D75,ETWS3ECD2D,ECLRA39C8D,1,2024-04-11,Selesai,J&T,Mandiri,464550
ORDTE58561D59A,CSTM83D75,ETWSA67718,ECLRF96ACE,3,2024-04-11,Selesai,J&T,Mandiri,1347000
ORDTE58561D59A,CSTM83D75,ETWS8A00AB,ECLRAB262D,3,2024-04-11,Selesai,J&T,Mandiri,1287000
ORDT64565EDDA0,CSTMAFBBD,ETWS69678C,ECLR1108AE,1,2024-04-23,Selesai,SiCepat,OVO,616550
ORDTFAEE1B6539,CSTM83E8F,ETWSEDCF87,ECLRA9C7CB,1,2024-07-05,Selesai,SiCepat,BNI,119000
ORDTFAEE1B6539,CSTM83E8F,ETWSB0CE33,ECLRAB262D,2,2024-07-05,Selesai,SiCepat,BNI,934200
ORDTFAEE1B6539,CSTM83E8F,ETWS18BC3C,ECLR64CBE6,3,2024-07-05,Selesai,SiCepat,BNI,1051050
ORDT68F69621D2,CSTM6FF24,ETWSEE4EB9,ECLR215F47,2,2025-02-14,Selesai,J&T,OVO,319000
ORDT68F69621D2,CSTM6FF24,ETWSAAEB9B,ECLRAC652C,3,2025-02-14,Selesai,J&T,OVO,1707150
ORDT6DAFB2CC2C,CSTM06EA7,ETWS3C8DCE,ECLRAC652C,1,2024-08-18,Selesai,J&T,OVO,329000
ORDT4500918E37,CSTMFAE26,ETWS002801,ECLRAC652C,1,2025-02-10,Selesai,JNE,BRI,104500
ORDT4500918E37,CSTMFAE26,ETWSF34C60,ECLRF96ACE,3,2025-02-10,Selesai,JNE,BRI,690900
ORDTE61C46C9E8,CSTMC8AAB,ETWS7B4509,ECLR739363,3,2024-07-01,Selesai,SiCepat,DANA,1287000
ORDTE61C46C9E8,CSTMC8AAB,ETWS6DCD4A,ECLRAC652C,1,2024-07-01,Selesai,SiCepat,DANA,549000
ORDT316C7C7061,CSTM90446,ETWS25A273,ECLRF96ACE,1,2024-05-05,Selesai,JNE,BCA,272300
ORDT316C7C7061,CSTM90446,ETWS9E7355,ECLRAC652C,2,2024-05-05,Selesai,JNE,BCA,398000
ORDT316C7C7061,CSTM90446,ETWSAA1D9A,ECLRAC652C,2,2024-05-05,Selesai,JNE,BCA,399000
ORDT7C3B1AEE02,CSTMD2976,ETWS5378A5,ECLR2C2AD1,1,2024-03-06,Selesai,JNE,Mandiri,95000
ORDTF4ADB7C570,CSTMDABDD,ETWS891996,ECLR1108AE,3,2024-01-08,Selesai,JNE,OVO,1287000
ORDTF4ADB7C570,CSTMDABDD,ETWSB0A30D,ECLREC6E8E,2,2024-01-08,Selesai,JNE,OVO,858000
ORDTD83B15DA69,CSTM7A26A,ETWSF34C60,ECLRF96ACE,2,2024-02-13,Selesai,SiCepat,GoPay,460600
ORDTD83B15DA69,CSTM7A26A,ETWS7AB452,ECLRAC652C,1,2024-02-13,Selesai,SiCepat,GoPay,649000
ORDT5D68DFD73E,CSTM45496,ETWSB0CE33,ECLRAB262D,2,2024-04-17,Selesai,J&T,BNI,934200
ORDT5D68DFD73E,CSTM45496,ETWSEB596D,ECLR2C2AD1,1,2024-04-17,Selesai,J&T,BNI,49000
ORDT5D68DFD73E,CSTM45496,ETWS59D3D4,ECLREAF723,1,2024-04-17,Selesai,J&T,BNI,729000
ORDT3CE1EDC1AB,CSTM05624,ETWS97A4DF,ECLRAC652C,1,2024-09-04,Selesai,JNE,BNI,999999
ORDT3CE1EDC1AB,CSTM05624,ETWSBD5110,ECLR5E4A65,1,2024-09-04,Selesai,JNE,BNI,493050
ORDT03CC3F7047,CSTMF00CA,ETWSA3ABAE,ECLRAC652C,1,2024-02-01,Selesai,J&T,GoPay,279000
ORDT03CC3F7047,CSTMF00CA,ETWS806ABE,ECLRAC652C,2,2024-02-01,Selesai,J&T,GoPay,329000
ORDT03CC3F7047,CSTMF00CA,ETWS8E664D,ECLRAC652C,2,2024-02-01,Selesai,J&T,GoPay,798000
ORDTA594439EEA,CSTMBCD91,ETWSCB253C,ECLR215F47,2,2024-10-22,Selesai,J&T,BCA,544600
ORDT4766D3B346,CSTM486EF,ETWS36E860,ECLRAC652C,2,2024-12-07,Selesai,SiCepat,Mandiri,369000
ORDT4766D3B346,CSTM486EF,ETWSF10659,ECLRA39C8D,1,2024-12-07,Selesai,SiCepat,Mandiri,208050
ORDT4766D3B346,CSTM486EF,ETWS3E9FF6,ECLRAC652C,3,2024-12-07,Selesai,SiCepat,Mandiri,1047000
ORDT4EF497F5F6,CSTMFB0A2,ETWS80D7CD,ECLRAB262D,1,2024-04-21,Selesai,JNE,Mandiri,426550
ORDTD6A40FEE1A,CSTM3916C,ETWS96A08D,ECLR1108AE,3,2025-01-19,Selesai,J&T,OVO,687000
ORDTD6A40FEE1A,CSTM3916C,ETWSFF9288,ECLRF96ACE,3,2025-01-19,Selesai,J&T,OVO,1653240
ORDTD6A40FEE1A,CSTM3916C,ETWSAAB11A,ECLRAC652C,2,2025-01-19,Selesai,J&T,OVO,399000
ORDTC84858882B,CSTM9D00F,ETWS6BDFB5,ECLRA39C8D,3,2024-11-11,Selesai,SiCepat,GoPay,1197000
ORDTC84858882B,CSTM9D00F,ETWSC56AB3,ECLRAC7B95,1,2024-11-11,Selesai,SiCepat,GoPay,200000
ORDT946514FBEB,CSTM5EA87,ETWS20A2AC,ECLR9478A0,1,2024-07-30,Selesai,SiCepat,COD,274500
ORDT946514FBEB,CSTM5EA87,ETWSEB596D,ECLR2C2AD1,3,2024-07-30,Selesai,SiCepat,COD,147000
ORDT946514FBEB,CSTM5EA87,ETWSC8525C,ECLR9BAF23,3,2024-07-30,Selesai,SiCepat,COD,207000
ORDT571B5856EB,CSTM77A89,ETWS269B95,ECLRAC652C,1,2024-04-13,Selesai,SiCepat,Mandiri,407550
ORDTB9355D3232,CSTM7F271,ETWS64CBD3,ECLR2C2AD1,2,2024-11-12,Selesai,JNE,Mandiri,170000
ORDTB9355D3232,CSTM7F271,ETWS8C5F69,ECLRAC652C,1,2024-11-12,Selesai,JNE,Mandiri,449000
ORDT8000F4EC6F,CSTME7974,ETWSC56AB3,ECLRAC7B95,3,2024-07-26,Selesai,JNE,GoPay,600000
ORDT68C2FF1945,CSTMA38BF,ETWS7691B6,ECLR952ECF,2,2024-03-21,Selesai,JNE,BCA,179000
ORDT68C2FF1945,CSTMA38BF,ETWS5E783F,ECLRAC7B95,3,2024-03-21,Selesai,JNE,BCA,1197000
ORDT11BBD4D472,CSTM94B3A,ETWS0EFB7A,ECLR417205,3,2025-01-16,Selesai,SiCepat,DANA,1497000
ORDT11BBD4D472,CSTM94B3A,ETWS25A273,ECLRF96ACE,2,2025-01-16,Selesai,SiCepat,DANA,544600
ORDT1C95741809,CSTM2F06D,ETWS1A1A80,ECLREAF723,2,2025-01-11,Selesai,J&T,BNI,998000
ORDT14BDE3A01A,CSTM993F0,ETWS0EFB7A,ECLR417205,3,2024-01-20,Selesai,JNE,BNI,1497000
ORDT14BDE3A01A,CSTM993F0,ETWS4B6130,ECLRF96ACE,1,2024-01-20,Selesai,JNE,BNI,467100
ORDT14BDE3A01A,CSTM993F0,ETWSC15EE8,ECLRAC652C,2,2024-01-20,Selesai,JNE,BNI,958000
ORDT2E785BC796,CSTM427EB,ETWS048321,ECLREAF723,1,2024-02-01,Selesai,SiCepat,BCA,389000
ORDTADE2C0102C,CSTME4040,ETWSAFD4E4,ECLRE6DDC0,1,2025-02-24,Dikirim,SiCepat,DANA,29000
ORDTADE2C0102C,CSTME4040,ETWSB58FD7,ECLRAC652C,2,2025-02-24,Dikirim,SiCepat,DANA,518000
ORDTADE2C0102C,CSTME4040,ETWSF91D41,ECLR739363,1,2025-02-24,Dikirim,SiCepat,DANA,445000
ORDT3D9FCBAC8A,CSTMF67A3,ETWS5E0A1B,ECLR4CEC72,1,2024-09-06,Selesai,J&T,DANA,208050
ORDT3D9FCBAC8A,CSTMF67A3,ETWS5D855F,ECLRF96ACE,1,2024-09-06,Selesai,J&T,DANA,659000
ORDT3D9FCBAC8A,CSTMF67A3,ETWS3039FF,ECLRAC652C,2,2024-09-06,Selesai,J&T,DANA,752700
ORDTD1CA73A242,CSTME1A39,ETWS6B9AAC,ECLRA39C8D,2,2024-06-07,Selesai,J&T,DANA,598000
ORDTD1CA73A242,CSTME1A39,ETWS891996,ECLR1108AE,2,2024-06-07,Selesai,J&T,DANA,858000
ORDT4D2B45238D,CSTM766F2,ETWS7B2F84,ECLRC0FF09,1,2024-12-24,Selesai,SiCepat,BNI,396750
ORDTD5B0A73A68,CSTM66345,ETWS0EDB31,ECLR20695F,3,2024-06-05,Selesai,SiCepat,BRI,327000
