order_id,reviewer_id,product_id,review_text,rating,review_date
ORDT439245,CSTM39926,ETWS901,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2024-07-22
ORDT439245,CSTM39926,ETWS887,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2025-01-31
ORDT439245,CSTM39926,ETWS843,Pengiriman cepat dan kemasannya rapi!,4.5,2024-09-21
ORDT313382,CSTM43767,ETWS236,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.0,2025-03-08
ORDT313382,CSTM43767,ETWS255,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.0,2025-03-11
ORDT027463,CSTM63055,ETWS258,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2025-02-25
ORDT871185,CSTM31101,ETWS665,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.0,2024-11-17
ORDT871185,CSTM31101,ETWS893,"Modelnya trendi, saya suka!",2.5,2024-10-22
ORDT492478,CSTM61042,ETWS014,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2025-03-10
ORDT492478,CSTM61042,ETWS960,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.0,2024-06-12
ORDT492478,CSTM61042,ETWS669,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2024-09-29
ORDT983416,CSTM88216,ETWS674,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2025-01-12
ORDT575216,CSTM41256,ETWS657,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2025-03-15
ORDT575216,CSTM41256,ETWS100,"Ukuran sesuai deskripsi, bisa muat banyak barang.",5.0,2025-01-23
ORDT575216,CSTM41256,ETWS283,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.5,2024-06-17
ORDT262347,CSTM63931,ETWS707,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2025-03-15
ORDT104431,CSTM55669,ETWS779,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.0,2025-03-04
ORDT104431,CSTM55669,ETWS647,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.5,2024-11-14
ORDT104431,CSTM55669,ETWS126,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-11-28
ORDT831371,CSTM12467,ETWS265,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.0,2024-10-18
ORDT826485,CSTM90211,ETWS409,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.5,2025-03-15
ORDT028600,CSTM83963,ETWS596,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.5,2024-10-01
ORDT028600,CSTM83963,ETWS255,"Warnanya cantik, persis seperti di foto.",2.0,2024-03-13
ORDT932355,CSTM44753,ETWS845,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-10-10
ORDT932355,CSTM44753,ETWS496,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.5,2024-06-29
ORDT932355,CSTM44753,ETWS926,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-12-29
ORDT554317,CSTM46604,ETWS945,"Modelnya trendi, saya suka!",2.0,2025-03-13
ORDT554317,CSTM46604,ETWS845,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.0,2025-03-29
ORDT554317,CSTM46604,ETWS343,"Lumayan, tapi kualitas tali kurang kuat.",2.0,2025-03-23
ORDT486119,CSTM51778,ETWS895,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2025-02-10
ORDT486119,CSTM51778,ETWS103,Pengiriman cepat dan kemasannya rapi!,2.0,2024-09-01
ORDT486119,CSTM51778,ETWS256,Pengiriman cepat dan kemasannya rapi!,2.0,2024-12-31
ORDT000128,CSTM99595,ETWS560,Tasnya sangat bagus dan kuat!,3.0,2025-03-13
ORDT641271,CSTM20384,ETWS954,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.0,2025-03-26
ORDT641271,CSTM20384,ETWS033,"Modelnya trendi, saya suka!",1.0,2024-12-29
ORDT641271,CSTM20384,ETWS554,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2024-12-07
ORDT056375,CSTM11842,ETWS830,"Warnanya cantik, persis seperti di foto.",3.0,2024-11-24
ORDT056375,CSTM11842,ETWS267,Pengiriman cepat dan kemasannya rapi!,2.5,2024-10-15
ORDT522204,CSTM96310,ETWS843,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.5,2025-03-03
ORDT522204,CSTM96310,ETWS874,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2025-02-17
ORDT703507,CSTM08228,ETWS843,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.5,2025-01-29
ORDT703507,CSTM08228,ETWS519,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2025-03-01
ORDT703507,CSTM08228,ETWS228,Pengiriman cepat dan kemasannya rapi!,4.5,2025-03-26
ORDT583275,CSTM70918,ETWS031,"Warnanya cantik, persis seperti di foto.",3.5,2025-01-21
ORDT583275,CSTM70918,ETWS985,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2024-12-08
ORDT583275,CSTM70918,ETWS383,"Lumayan, tapi kualitas tali kurang kuat.",3.0,2025-03-22
ORDT038412,CSTM64855,ETWS205,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2024-03-22
ORDT038412,CSTM64855,ETWS263,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2024-12-03
ORDT038412,CSTM64855,ETWS242,"Modelnya trendi, saya suka!",1.5,2024-10-19
ORDT893530,CSTM79960,ETWS477,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.0,2025-02-25
ORDT893530,CSTM79960,ETWS258,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2025-02-22
ORDT893530,CSTM79960,ETWS560,"Modelnya trendi, saya suka!",3.0,2025-03-09
ORDT451761,CSTM48348,ETWS986,"Modelnya trendi, saya suka!",5.0,2025-01-19
ORDT345261,CSTM08376,ETWS895,"Modelnya trendi, saya suka!",5.0,2025-03-07
ORDT345261,CSTM08376,ETWS697,"Lumayan, tapi kualitas tali kurang kuat.",2.0,2025-01-08
ORDT345261,CSTM08376,ETWS268,Pengiriman cepat dan kemasannya rapi!,3.0,2025-01-11
ORDT219095,CSTM92940,ETWS099,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2024-11-06
ORDT219095,CSTM92940,ETWS084,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2024-12-16
ORDT338426,CSTM63528,ETWS251,"Warnanya cantik, persis seperti di foto.",4.5,2025-01-26
ORDT338426,CSTM63528,ETWS679,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.5,2025-02-22
ORDT338426,CSTM63528,ETWS267,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2025-02-06
ORDT479711,CSTM10570,ETWS895,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-12-27
ORDT479711,CSTM10570,ETWS100,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.0,2024-07-25
ORDT479711,CSTM10570,ETWS897,Pengiriman cepat dan kemasannya rapi!,1.5,2024-10-26
ORDT936974,CSTM56952,ETWS303,"Warnanya cantik, persis seperti di foto.",4.0,2025-03-18
ORDT936974,CSTM56952,ETWS848,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2025-01-27
ORDT186233,CSTM59012,ETWS857,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.5,2025-02-02
ORDT186233,CSTM59012,ETWS033,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2025-02-02
ORDT279431,CSTM64450,ETWS269,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.0,2025-01-10
ORDT279431,CSTM64450,ETWS700,Pengiriman cepat dan kemasannya rapi!,4.5,2025-01-05
ORDT279431,CSTM64450,ETWS842,Pengiriman cepat dan kemasannya rapi!,1.5,2025-02-17
ORDT118877,CSTM75677,ETWS618,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.0,2024-05-28
ORDT118877,CSTM75677,ETWS354,"Warnanya cantik, persis seperti di foto.",3.0,2024-12-31
ORDT118877,CSTM75677,ETWS152,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.5,2024-07-03
ORDT775877,CSTM59746,ETWS985,"Warnanya cantik, persis seperti di foto.",1.5,2024-06-17
ORDT775877,CSTM59746,ETWS817,"Lumayan, tapi kualitas tali kurang kuat.",5.0,2024-10-01
ORDT416394,CSTM46895,ETWS959,"Warnanya cantik, persis seperti di foto.",2.5,2024-08-30
ORDT416394,CSTM46895,ETWS843,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.0,2024-11-12
ORDT949436,CSTM43360,ETWS254,"Bagus, tapi harap diperhatikan kualitas resletingnya.",5.0,2025-02-09
ORDT880145,CSTM05745,ETWS187,"Warnanya cantik, persis seperti di foto.",3.5,2024-11-30
ORDT880145,CSTM05745,ETWS842,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.5,2025-01-29
ORDT675765,CSTM15962,ETWS665,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2025-03-16
ORDT983790,CSTM49868,ETWS094,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2025-03-24
ORDT047389,CSTM56457,ETWS714,Pengiriman cepat dan kemasannya rapi!,1.0,2025-01-09
ORDT047389,CSTM56457,ETWS031,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.5,2025-03-02
ORDT548306,CSTM68402,ETWS354,"Modelnya trendi, saya suka!",4.5,2025-03-16
ORDT757361,CSTM33662,ETWS282,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2024-11-10
ORDT757361,CSTM33662,ETWS986,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2024-07-03
ORDT757361,CSTM33662,ETWS842,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.0,2024-05-22
ORDT533779,CSTM04801,ETWS954,"Modelnya trendi, saya suka!",3.0,2025-02-22
ORDT533779,CSTM04801,ETWS496,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2025-03-12
ORDT533779,CSTM04801,ETWS354,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.5,2025-03-24
ORDT793698,CSTM92980,ETWS808,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-04-12
ORDT496122,CSTM18670,ETWS487,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.5,2024-02-02
ORDT496122,CSTM18670,ETWS779,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2025-02-09
ORDT287989,CSTM68074,ETWS335,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.0,2025-03-06
ORDT287989,CSTM68074,ETWS439,"Warnanya cantik, persis seperti di foto.",1.5,2025-03-03
ORDT981808,CSTM09528,ETWS487,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2024-12-27
ORDT599244,CSTM51360,ETWS126,"Warnanya cantik, persis seperti di foto.",4.0,2025-02-06
ORDT599244,CSTM51360,ETWS901,"Warnanya cantik, persis seperti di foto.",4.0,2024-07-01
ORDT885967,CSTM22416,ETWS913,"Modelnya trendi, saya suka!",1.0,2025-01-06
ORDT885967,CSTM22416,ETWS574,"Ukuran sesuai deskripsi, bisa muat banyak barang.",5.0,2025-02-13
ORDT531475,CSTM91572,ETWS971,"Modelnya trendi, saya suka!",4.0,2024-09-05
ORDT531475,CSTM91572,ETWS031,Tasnya sangat bagus dan kuat!,2.5,2025-03-04
ORDT531475,CSTM91572,ETWS267,Pengiriman cepat dan kemasannya rapi!,4.5,2024-09-19
ORDT940838,CSTM34310,ETWS100,"Bahan berkualitas, jahitan rapi. Sangat puas!",5.0,2025-03-09
ORDT940838,CSTM34310,ETWS409,"Modelnya trendi, saya suka!",2.0,2024-11-08
ORDT443522,CSTM11989,ETWS057,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.0,2025-01-30
ORDT838785,CSTM78223,ETWS362,Tasnya sangat bagus dan kuat!,1.5,2025-02-01
ORDT838785,CSTM78223,ETWS708,"Warnanya cantik, persis seperti di foto.",4.0,2024-10-13
ORDT838785,CSTM78223,ETWS672,Tasnya sangat bagus dan kuat!,4.0,2024-10-10
ORDT411414,CSTM54691,ETWS843,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.0,2024-10-06
ORDT893601,CSTM07668,ETWS700,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2024-06-09
ORDT893601,CSTM07668,ETWS471,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2024-05-12
ORDT567423,CSTM66983,ETWS032,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.0,2024-09-14
ORDT567423,CSTM66983,ETWS552,"Modelnya trendi, saya suka!",3.0,2024-09-13
ORDT728117,CSTM12688,ETWS627,"Modelnya trendi, saya suka!",3.0,2024-05-31
ORDT728117,CSTM12688,ETWS436,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2024-09-18
ORDT728117,CSTM12688,ETWS263,"Modelnya trendi, saya suka!",1.5,2024-07-27
ORDT364980,CSTM90250,ETWS497,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2024-08-04
ORDT364980,CSTM90250,ETWS945,"Lumayan, tapi kualitas tali kurang kuat.",2.0,2024-11-19
ORDT364980,CSTM90250,ETWS454,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.5,2024-07-13
ORDT866625,CSTM64288,ETWS954,"Warnanya cantik, persis seperti di foto.",2.0,2024-08-13
ORDT866625,CSTM64288,ETWS843,Tasnya sangat bagus dan kuat!,1.5,2024-11-03
ORDT435584,CSTM39919,ETWS256,"Modelnya trendi, saya suka!",3.0,2024-09-23
ORDT435584,CSTM39919,ETWS901,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2025-03-12
ORDT022974,CSTM73133,ETWS985,"Ukuran sesuai deskripsi, bisa muat banyak barang.",3.0,2025-02-27
ORDT307574,CSTM99264,ETWS669,Pengiriman cepat dan kemasannya rapi!,3.0,2025-01-07
ORDT307574,CSTM99264,ETWS889,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2024-08-10
ORDT307574,CSTM99264,ETWS843,Tasnya sangat bagus dan kuat!,1.5,2024-12-25
ORDT422738,CSTM61312,ETWS857,"Modelnya trendi, saya suka!",1.5,2024-10-24
ORDT232883,CSTM11942,ETWS263,"Bahan berkualitas, jahitan rapi. Sangat puas!",1.5,2024-04-12
ORDT481038,CSTM10261,ETWS657,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2025-02-04
ORDT701376,CSTM77372,ETWS089,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.0,2025-02-03
ORDT255192,CSTM49394,ETWS506,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2025-03-26
ORDT563915,CSTM23166,ETWS947,"Warnanya cantik, persis seperti di foto.",3.5,2025-02-20
ORDT351892,CSTM74997,ETWS095,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2024-05-19
ORDT351892,CSTM74997,ETWS263,"Warnanya cantik, persis seperti di foto.",3.0,2024-06-05
ORDT335774,CSTM80060,ETWS913,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.5,2025-03-28
ORDT335774,CSTM80060,ETWS228,Tasnya sangat bagus dan kuat!,3.5,2024-10-09
ORDT832634,CSTM72444,ETWS347,Tasnya sangat bagus dan kuat!,1.5,2024-05-01
ORDT344335,CSTM89248,ETWS541,Pengiriman cepat dan kemasannya rapi!,4.5,2024-11-13
ORDT344335,CSTM89248,ETWS303,Tasnya sangat bagus dan kuat!,4.5,2024-09-23
ORDT874827,CSTM88383,ETWS455,"Warnanya cantik, persis seperti di foto.",3.0,2024-10-31
ORDT874827,CSTM88383,ETWS487,"Warnanya cantik, persis seperti di foto.",3.5,2025-03-22
ORDT874827,CSTM88383,ETWS283,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.5,2024-09-19
ORDT300735,CSTM56047,ETWS679,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.0,2024-08-28
ORDT943868,CSTM57829,ETWS887,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2025-01-26
ORDT943868,CSTM57829,ETWS396,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.5,2025-01-17
ORDT943868,CSTM57829,ETWS707,"Warnanya cantik, persis seperti di foto.",4.0,2025-02-04
ORDT185928,CSTM96142,ETWS913,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2024-08-23
ORDT185928,CSTM96142,ETWS506,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2025-03-29
ORDT185928,CSTM96142,ETWS647,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2024-10-20
ORDT555015,CSTM58806,ETWS304,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.5,2025-02-20
ORDT555015,CSTM58806,ETWS647,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2025-02-18
ORDT408397,CSTM43330,ETWS082,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.0,2024-09-21
ORDT105596,CSTM50656,ETWS887,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.0,2024-08-30
ORDT105596,CSTM50656,ETWS224,Pengiriman cepat dan kemasannya rapi!,2.5,2024-11-06
ORDT105596,CSTM50656,ETWS574,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2024-10-28
ORDT979280,CSTM79414,ETWS679,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.5,2025-02-18
ORDT979280,CSTM79414,ETWS984,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.0,2025-01-17
ORDT979280,CSTM79414,ETWS383,"Modelnya trendi, saya suka!",4.0,2025-01-22
ORDT959193,CSTM78618,ETWS960,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",5.0,2025-01-25
ORDT959193,CSTM78618,ETWS985,"Modelnya trendi, saya suka!",3.0,2024-12-09
ORDT959193,CSTM78618,ETWS100,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2024-08-08
ORDT539125,CSTM41955,ETWS082,"Harga sesuai dengan kualitas, tidak mengecewakan.",2.0,2024-12-03
ORDT079576,CSTM26346,ETWS571,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.5,2024-09-30
ORDT079576,CSTM26346,ETWS697,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2025-01-26
ORDT984853,CSTM78968,ETWS947,"Warnanya cantik, persis seperti di foto.",4.0,2025-02-06
ORDT984853,CSTM78968,ETWS954,Pengiriman cepat dan kemasannya rapi!,4.5,2024-10-19
ORDT984853,CSTM78968,ETWS857,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2025-03-20
ORDT014390,CSTM54775,ETWS267,Pengiriman cepat dan kemasannya rapi!,1.5,2024-05-19
ORDT580563,CSTM85124,ETWS254,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2025-01-24
ORDT580563,CSTM85124,ETWS448,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.0,2025-02-11
ORDT299998,CSTM88214,ETWS843,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",1.0,2024-07-18
ORDT009875,CSTM54739,ETWS574,"Warnanya cantik, persis seperti di foto.",2.0,2025-02-02
ORDT009875,CSTM54739,ETWS236,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.0,2024-11-12
ORDT009875,CSTM54739,ETWS669,Pengiriman cepat dan kemasannya rapi!,1.5,2024-10-30
ORDT583520,CSTM98789,ETWS187,"Warnanya cantik, persis seperti di foto.",4.5,2025-03-01
ORDT420232,CSTM66802,ETWS874,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.5,2024-09-21
ORDT420232,CSTM66802,ETWS263,"Bagus, tapi harap diperhatikan kualitas resletingnya.",4.0,2025-01-07
ORDT420232,CSTM66802,ETWS100,"Modelnya trendi, saya suka!",2.0,2024-12-18
ORDT356036,CSTM55513,ETWS205,"Warnanya cantik, persis seperti di foto.",1.5,2025-03-07
ORDT356036,CSTM55513,ETWS032,"Harga sesuai dengan kualitas, tidak mengecewakan.",1.5,2025-03-09
ORDT636243,CSTM80350,ETWS471,"Warnanya cantik, persis seperti di foto.",3.0,2024-11-26
ORDT179555,CSTM91512,ETWS501,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2024-11-16
ORDT179555,CSTM91512,ETWS228,"Ukuran sesuai deskripsi, bisa muat banyak barang.",2.5,2024-11-01
ORDT203017,CSTM32188,ETWS679,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.0,2024-12-20
ORDT477081,CSTM50488,ETWS555,"Modelnya trendi, saya suka!",3.0,2025-02-14
ORDT477081,CSTM50488,ETWS094,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2025-01-27
ORDT940283,CSTM97856,ETWS835,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.5,2025-01-23
ORDT969822,CSTM21632,ETWS697,Tasnya sangat bagus dan kuat!,3.0,2024-12-28
ORDT969822,CSTM21632,ETWS224,"Modelnya trendi, saya suka!",4.5,2025-02-25
ORDT946532,CSTM62525,ETWS162,Pengiriman cepat dan kemasannya rapi!,1.5,2025-03-08
ORDT578144,CSTM36068,ETWS817,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2024-12-14
ORDT392943,CSTM03274,ETWS471,"Lumayan, tapi kualitas tali kurang kuat.",2.5,2024-12-16
ORDT392943,CSTM03274,ETWS089,"Modelnya trendi, saya suka!",1.5,2025-02-09
ORDT392943,CSTM03274,ETWS657,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2025-03-08
ORDT094702,CSTM03581,ETWS396,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",2.5,2025-03-26
ORDT094702,CSTM03581,ETWS587,"Modelnya trendi, saya suka!",5.0,2024-11-15
ORDT094702,CSTM03581,ETWS335,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.5,2025-01-09
ORDT600231,CSTM91751,ETWS779,Pengiriman cepat dan kemasannya rapi!,2.0,2024-11-02
ORDT600231,CSTM91751,ETWS383,Pengiriman cepat dan kemasannya rapi!,3.0,2024-10-16
ORDT600231,CSTM91751,ETWS033,Tasnya sangat bagus dan kuat!,2.5,2024-08-15
ORDT664137,CSTM61304,ETWS788,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2025-02-21
ORDT664137,CSTM61304,ETWS330,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2025-01-23
ORDT664137,CSTM61304,ETWS596,Tasnya sangat bagus dan kuat!,4.5,2025-01-12
ORDT802843,CSTM36371,ETWS395,"Lumayan, tapi kualitas tali kurang kuat.",5.0,2024-08-12
ORDT453767,CSTM14050,ETWS895,Tasnya sangat bagus dan kuat!,3.0,2025-02-04
ORDT766395,CSTM69600,ETWS985,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2024-12-03
ORDT766395,CSTM69600,ETWS068,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2025-02-13
ORDT766395,CSTM69600,ETWS395,"Bahan berkualitas, jahitan rapi. Sangat puas!",5.0,2025-02-12
ORDT834152,CSTM30550,ETWS149,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2025-03-14
ORDT834152,CSTM30550,ETWS554,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2025-02-19
ORDT834152,CSTM30550,ETWS487,Pengiriman cepat dan kemasannya rapi!,3.0,2025-02-16
ORDT611370,CSTM66615,ETWS397,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.5,2024-10-29
ORDT079917,CSTM15843,ETWS255,"Ukuran sesuai deskripsi, bisa muat banyak barang.",1.5,2025-02-16
ORDT079917,CSTM15843,ETWS707,"Modelnya trendi, saya suka!",3.0,2025-03-21
ORDT079917,CSTM15843,ETWS278,Pengiriman cepat dan kemasannya rapi!,2.0,2025-02-24
ORDT438169,CSTM69772,ETWS035,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.0,2024-12-08
ORDT693862,CSTM21184,ETWS618,"Harga sesuai dengan kualitas, tidak mengecewakan.",3.5,2025-03-15
ORDT693862,CSTM21184,ETWS555,"Bagus, tapi harap diperhatikan kualitas resletingnya.",1.5,2025-03-13
ORDT587819,CSTM02067,ETWS197,"Bagus, tapi harap diperhatikan kualitas resletingnya.",3.0,2024-11-01
ORDT587819,CSTM02067,ETWS895,Pengiriman cepat dan kemasannya rapi!,3.0,2024-03-10
ORDT587819,CSTM02067,ETWS571,"Bahan berkualitas, jahitan rapi. Sangat puas!",4.0,2025-03-07
ORDT211979,CSTM09198,ETWS550,"Lumayan, tapi kualitas tali kurang kuat.",1.5,2024-06-27
ORDT002630,CSTM84980,ETWS256,Pengiriman cepat dan kemasannya rapi!,2.5,2025-02-07
ORDT002630,CSTM84980,ETWS892,Pengiriman cepat dan kemasannya rapi!,2.5,2024-09-10
ORDT115593,CSTM20331,ETWS330,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2024-11-14
ORDT577961,CSTM75232,ETWS560,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.5,2024-11-10
ORDT577961,CSTM75232,ETWS848,Tasnya sangat bagus dan kuat!,4.0,2024-12-20
ORDT263192,CSTM01320,ETWS439,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.5,2024-09-21
ORDT263192,CSTM01320,ETWS618,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.0,2025-03-27
ORDT901898,CSTM05870,ETWS897,Tasnya sangat bagus dan kuat!,4.5,2025-02-27
ORDT108855,CSTM03483,ETWS014,Pengiriman cepat dan kemasannya rapi!,5.0,2025-03-17
ORDT663412,CSTM58244,ETWS255,"Harga sesuai dengan kualitas, tidak mengecewakan.",4.0,2024-10-16
ORDT663412,CSTM58244,ETWS014,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.5,2024-11-09
ORDT663412,CSTM58244,ETWS228,Pengiriman cepat dan kemasannya rapi!,3.0,2024-07-07
ORDT487705,CSTM14514,ETWS971,Pengiriman cepat dan kemasannya rapi!,2.5,2025-03-15
ORDT741230,CSTM81209,ETWS099,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2025-02-03
ORDT741230,CSTM81209,ETWS454,"Bagus, tapi harap diperhatikan kualitas resletingnya.",2.0,2025-02-16
ORDT741230,CSTM81209,ETWS278,"Lumayan, tapi kualitas tali kurang kuat.",3.5,2025-02-19
ORDT628590,CSTM59550,ETWS193,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.0,2025-02-27
ORDT628590,CSTM59550,ETWS571,"Warnanya cantik, persis seperti di foto.",3.5,2024-08-31
ORDT628590,CSTM59550,ETWS497,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",4.0,2024-07-15
ORDT951724,CSTM03823,ETWS679,"Warnanya cantik, persis seperti di foto.",4.0,2024-09-19
ORDT284972,CSTM48601,ETWS014,"Bahan berkualitas, jahitan rapi. Sangat puas!",3.5,2025-03-26
ORDT590834,CSTM74508,ETWS960,"Lumayan, tapi kualitas tali kurang kuat.",1.0,2025-01-19
ORDT084898,CSTM32778,ETWS672,"Ukuran sesuai deskripsi, bisa muat banyak barang.",4.0,2025-02-22
ORDT084898,CSTM32778,ETWS126,"Modelnya trendi, saya suka!",4.0,2025-02-27
ORDT870620,CSTM43493,ETWS035,Tasnya sangat bagus dan kuat!,4.0,2024-07-29
ORDT870620,CSTM43493,ETWS928,"Bahan berkualitas, jahitan rapi. Sangat puas!",2.5,2024-09-29
ORDT207368,CSTM15736,ETWS541,"Tasnya nyaman dipakai, cocok untuk sehari-hari.",3.0,2025-01-30
ORDT606937,CSTM95376,ETWS960,"Lumayan, tapi kualitas tali kurang kuat.",4.5,2024-05-10
